feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
2.0,-1.362350347093076,-1.6064463202575725,0.2034636358672231,-0.7563507452843033,-0.4575987537869701,-0.6465728842425267,-1.0815480036143952,2.0,0.5311089821985331,-0.43422657393292907,1.4799441388900263,0.0773683076476183,-0.6822806006533406,4.0,0.34345945024236924,1.0,-0.1903386780836082,0.0,-1.0172376501653246,0
1.0,2.1795545433924612,-1.3985675738191412,0.5629692366905709,-0.6506425691218272,0.445439073100187,-0.5923939242388692,-0.863990769679816,1.0,-1.2103229533395805,-0.6050436156628773,-0.05023810944913695,-0.23894804686640975,-1.0154458745914978,0.0,1.043276917833137,2.0,-0.977555244798551,0.0,0.6847516326462972,1
2.0,-0.03880946127367457,-0.6626237589458467,0.5705986685931593,-0.7632591565425169,-1.590754553048577,-1.6275424378831627,0.048084946661381994,4.0,-0.959413395675648,0.7504910846553698,-1.6615200622689599,-0.06607979864731657,-1.5302684405675797,2.0,0.5389827171012564,2.0,-0.38455554422982535,4.0,-0.8230395697639892,0
2.0,-1.2000389886271534,0.5298041779152828,1.4415686206579004,-2.4716445001272893,-0.6679687415185175,0.57707212718054,-0.2030453860429927,2.0,-0.8144334788699085,-0.790280143346017,-0.15567723539207948,1.1677820616598074,0.24006223643538172,6.0,-0.9926949455876923,1.0,-0.4325581878196209,4.0,-0.4396329536220553,0
1.0,3.322911279001831,0.8711247034316923,-0.32602353216784113,1.2012139221639448,-0.03331791566440939,-2.038124535177854,-1.008086310917404,3.0,-0.8696348638912309,-0.2960821719614896,1.6764373122752827,0.32692737376416264,-0.22662353082875947,6.0,-1.6919935613150905,0.0,0.7708651938869668,0.0,1.8659563800989547,0
2.0,-0.09181002736873461,0.6327818661062848,2.270692857804396,0.18186625505849516,-0.8923128412029148,-0.4593608995402441,-0.8498443694647918,2.0,-0.6951220667981901,-0.08309391522887145,-0.4776574467651167,0.47897982574639203,0.09509159742263448,5.0,0.30271052203138904,0.0,-0.9787637157823074,0.0,0.3300553947570471,0
3.0,-0.7689627172142408,0.8696059201056602,1.355637858804951,0.41343490322370086,1.832765500053215,-0.773789199103573,-1.244654703311417,0.0,1.7703063419625589,-0.07547448360566833,-0.05558467091045507,0.2799686263198203,-1.5330225657132055,6.0,-0.3745870662999463,0.0,0.7257666238986923,4.0,0.36637507042900497,1
1.0,-0.11989931816201499,1.8820244964750337,1.3454200461549777,1.5931866266393973,-0.026772282721521212,-0.9896048202585809,-0.12578692009964815,1.0,0.6636061533835628,-1.1831025940020319,1.5295503194606137,-0.15800789857898942,-0.38194249102646205,2.0,-1.1945136859214383,0.0,0.07331796718840389,1.0,-1.2501344933172394,1
3.0,1.3665191677326385,-0.2595913513636048,-1.5031429531181062,-0.24574306408594407,0.49128737544354617,-2.6968866429415717,-0.05429486651781221,0.0,0.6040161903539771,1.791850746830059,1.1265650295477574,-0.2688886905548305,-1.003176850292019,6.0,0.8769081007357901,2.0,-0.024125087110003277,2.0,-0.0972550141739008,1
2.0,-0.964603727678466,-0.03275327021599839,-0.543424771133765,-0.7128457826771644,-0.05081001375354366,-0.2549772174208552,1.5039929885826884,1.0,1.0078913799547096,0.0975441913090751,-2.0733902324081495,-0.34268759408034877,-0.17146465745375608,2.0,-0.41988488670556556,2.0,1.7522704434236227,2.0,1.880556016839673,1
0.0,-1.6439308155999743,-0.5245202662797737,0.48937456122791806,-1.2221278088919454,0.8933280138908537,-0.24032539815813486,-0.37482080754959723,3.0,0.3687276942689434,0.05895855727940502,1.159329803364248,-1.0810633275998973,0.7999274632727901,4.0,-0.3975277955989129,1.0,-1.2511135763853032,3.0,0.231265097261187,0
1.0,1.4634122440033357,-0.7043436905427592,-1.4084612963635597,-1.5566291735239037,0.8922804539992855,-1.280429352496283,1.7547941819843647,2.0,1.6680991519841566,1.0956813617644312,-0.09671311187039239,-0.5449190868089495,1.0588761222015215,6.0,1.4927148292364623,1.0,0.1503017614618776,2.0,-0.7369972427818237,0
1.0,-1.3652682530439963,-1.348185422105713,0.743264094022715,0.17086543812794186,-0.22510793148013983,0.01843393306539316,0.34758170536167105,1.0,-0.6340111307475509,0.2858545922172079,-0.978372777615032,0.40825275571447184,-2.2464282343868023,2.0,0.0663379734661354,1.0,0.9826909839455139,4.0,1.2886965096424057,1
0.0,-1.361991186322933,-0.6248185776956788,0.026091050210833786,0.517659020469123,-1.192538768374772,0.18676676447707832,-0.7553829323533225,2.0,-0.8227409203345989,-0.6135136850907709,-1.3516846056163336,-0.9758732529773327,1.846782066756314,1.0,2.476109986907873,2.0,0.1848361236948739,1.0,1.5064076146127499,0
0.0,-0.15119936211615287,2.5600845382687947,-0.09605989972464987,1.1492733262856758,-1.0344081542152623,-0.0349884904969617,1.77080063563551,1.0,1.877530270739404,0.8695772662708678,-0.5624667758942676,0.6324077390555208,0.303644342142497,1.0,-1.9365476655267566,2.0,-0.24751863555150475,4.0,0.5042877510456263,1
1.0,-0.9722278752120838,0.3801978510059632,0.6105857452838231,0.5597904479310398,0.5584500258744377,0.8339221545489041,0.4591800792284367,0.0,-1.9159844973859552,0.7150097965255773,0.20768768716311115,0.2715788371953735,-0.652823663038645,0.0,0.37955260590586715,2.0,0.6815006973726244,0.0,0.45710635693887736,1
0.0,0.32622288698101043,0.09612077694098344,-0.46227528870504275,-0.4344962274323156,-1.065371911206345,0.22213377163371276,-0.4787486216634771,1.0,-0.9006253492674778,-0.45660675564387415,-0.4397310582741749,1.4469778843537329,0.4473239805719007,2.0,-1.4648047967161997,1.0,0.889630795623437,0.0,-0.3170889114590334,1
3.0,1.9050214168540789,2.2988981236192503,-0.36283856043965906,-0.4455025214007718,1.3685358378150676,1.5795721457307124,-0.5228600271532683,1.0,-0.8133091310862274,-1.717594485093196,-0.9186519464841982,-1.0041407667520679,-1.0257746955639264,6.0,0.3862376252637778,2.0,-0.998354040738791,2.0,-0.6970564486147617,1
2.0,0.729498427767552,-1.1227220215622986,0.3824097461840506,0.16645220821305598,1.6008269440894962,0.2891686439078181,2.4553001399108942,4.0,-0.9795818823236397,-1.1498574399040395,-0.5554771191602547,-0.6373871273065177,-0.021197304210064383,2.0,-0.23957154302841038,0.0,0.4714155563864041,1.0,1.830393133981243,0
3.0,-1.054694676700837,1.5475052013300616,1.7958776730955217,-0.612788690484386,-0.26443941088296774,0.28586539072490513,0.33445678998702516,3.0,2.2264139285876454,-0.11682714077415207,-0.7982972445384537,-1.3793192280145272,-1.4784384182293258,5.0,-0.4447032808849509,2.0,0.2237879516388985,3.0,1.5700233530139078,0
2.0,-0.04679859640901479,-0.48943944251822213,1.044160877069072,0.6818914896263114,1.7032200367056967,0.5839281853259639,-0.35929209078705954,0.0,-0.4561835703512802,1.1431214875322993,0.5072740311072979,1.066674689589154,0.8523516202012194,4.0,0.7400580470720426,0.0,0.14671368643332283,4.0,-0.7078143485569066,1
2.0,-0.3169651156705236,0.028744822934817487,1.2784518626072987,0.19109906801990334,0.23286914263492461,-1.3598561409799192,0.7462535660272207,0.0,2.054875298284006,0.008428097678440827,0.21915032766393877,0.24938368371075526,1.8003628699149996,5.0,0.3184488796572175,0.0,0.1866091231563581,3.0,1.114404408111885,1
0.0,-0.9506189608390184,0.132969674146876,-0.7001208149391732,1.1950466289248425,-1.936118177034191,-0.5589218472715883,0.37721187506452086,2.0,0.39827530262309785,-0.7649106645016159,1.88115706944059,-1.448013900416244,-2.4659381413874986,6.0,-1.0474213709830276,0.0,0.7083564472993533,3.0,-1.1194467562442285,1
0.0,0.6085237858431036,0.650201177958661,-0.09917586377938291,1.8466369960476658,-1.9004884019683725,-1.5255251709247388,-0.6919080698812444,1.0,0.445335342734568,-0.33827200431074356,0.3520553965142968,-1.2515394241904443,1.4243675848428663,3.0,0.8950825716213358,2.0,0.4567532191537839,3.0,1.0823131025319772,1
3.0,1.743464135763612,0.19652116970147013,0.7090037575885123,-0.08973569428722672,1.0955203735760766,-0.6763923020592697,1.8009404329108156,1.0,-1.0004985005198004,0.02904529685613512,-0.6810516574748808,0.8406435489887243,-0.8709297193135008,5.0,-1.5123958957458894,1.0,-2.4238793266289567,3.0,0.33166482331348457,1
0.0,0.3411816055641601,-0.966976143129213,-0.047711356141979855,-0.003602539090568403,-1.7235013479116128,1.5033983017671506,0.8773622905756714,1.0,0.19484272971241,-0.04354913770063262,-2.0417348684242906,-0.24717738252059693,-0.5977476679458353,6.0,-0.23240081985560196,0.0,0.6408428612670098,4.0,0.6199054845713617,1
3.0,0.43502509681185286,0.05963036992017413,-0.6469367777055739,0.69822331361359,-0.5309521326914404,0.8951932200277323,0.6351718016819695,0.0,0.4607986825242347,0.35367843824741785,0.19759960469239965,2.0752608726252655,-1.3811310630576132,3.0,0.18903412419841456,0.0,-0.48388583405432156,0.0,-0.3882595337103788,1
1.0,-1.0459959455052716,-0.02435459226098284,2.1422703586118637,1.7275431701007113,0.16122975356973923,0.03800347816820029,0.1200313267182613,4.0,-1.6382512696113452,-0.35473801782285436,-1.66858407387759,0.39922312260527926,0.515194053925764,6.0,2.02044825143586,2.0,-1.46437488020982,4.0,0.855290817910374,0
3.0,-0.4790697190022259,1.0786808334312956,-0.03850846950070721,-0.17262729994081963,1.1277194669277435,0.6523228784134196,-1.5763921569842494,2.0,1.4378832332351366,-0.7749489527617068,0.39580353343740904,0.4940301862827388,0.5237980351654308,2.0,0.4857961031241237,2.0,1.1727290192593647,0.0,0.2912127190026824,0
2.0,-3.3211897144409885,1.1487657003721035,-1.7397137787780996,-0.36244094140313216,-0.9223348349227126,-1.2946814757209055,1.1608267873785192,1.0,0.7102272959942931,-0.07065907457547227,0.47704082722312147,0.07682189106025536,-0.019655884339968566,0.0,-0.615043158310889,0.0,-0.4281151609659125,0.0,0.5949257628847027,1
1.0,1.0106014383373674,-0.3216350512173826,2.076747983560841,0.38193545223155334,0.5656783735915493,1.0302834540318422,0.23878915902651351,4.0,-0.4073064541365588,-0.33792889605118603,-0.03722223650984159,0.7276295436369798,0.4732977680469436,1.0,0.042669205620661704,1.0,-1.9982006845321076,4.0,0.5930264757341458,0
3.0,-2.6524995519741204,2.0883747047807275,-0.13958962815517376,1.1081828167375165,-0.20522517257120443,0.6127739050625697,-1.0534155631736561,3.0,2.503381994705106,-0.045416353343439186,0.21743287317972287,0.8700677306887539,0.4030884889828553,2.0,-0.08083326429575738,2.0,-0.05761879703358539,4.0,0.8072799635635547,0
3.0,0.9401732790356276,0.6387302220291846,-1.1430049127304835,1.633431532301096,-1.4225365440720097,0.30263546523903323,-0.7542758500193579,0.0,0.6310473650685278,1.6755586343840905,0.42192075423528475,1.613711269058647,0.13414476685348053,2.0,2.036476985829983,0.0,-1.2276078151369925,4.0,0.9165031406113218,1
1.0,1.4677430156608078,-0.15005558703252717,0.12557645347154262,-0.1730718242838696,0.23198577630300415,-1.0962750868952018,-1.4400508825942944,3.0,-1.5928620885811042,-0.5998562735409709,-2.153390113603715,-0.6389617476895023,-1.09440826718764,0.0,0.7399099842772074,1.0,2.2524358053443088,0.0,0.04756587312656246,0
1.0,2.6588462607488372,-1.389572466763596,-1.6453987469568918,1.0225704320096403,2.2455910390962512,1.3842728185105182,0.5639091200523596,0.0,1.0344787804104907,0.5214659174246622,0.2811914239693758,0.10420110395187607,-0.48163762600146987,0.0,-1.184620783123996,2.0,-0.09833962679474989,4.0,-1.4426320907052872,1
2.0,1.500898218658108,0.9183166060023132,-1.5705006036231774,-0.9896281365703375,1.651708546942106,-0.9824873935383096,-0.2246331499970246,2.0,-0.6642716753274799,-0.005758098316433535,-1.3340254949182044,-0.6013676439512138,0.3918969197108529,3.0,0.7513660029139156,1.0,0.552489954417148,1.0,0.9314442991094672,0
2.0,-0.9095529320320073,0.12229750303228384,0.5432980290363882,0.04886007032570433,-0.3636489103703661,-0.7019916878067556,-0.6629009175509484,3.0,2.565895969202561,-1.3007306375100436,-0.6929051977959073,-0.7184072655691974,1.0532805488235477,6.0,0.44265621814356215,0.0,0.27899416222380197,2.0,1.944035034268505,0
2.0,0.25487118629339744,0.6337768809320985,0.41379909745149823,-0.1852876588777083,0.2418504742030473,0.0438114719791096,-0.14700200162848862,2.0,2.1208155555693424,-0.49958830150697575,-1.369802979579078,-0.0882820483512548,2.481052270512453,2.0,2.2866312970511844,1.0,-0.5535882417079946,2.0,1.4163787954722977,0
0.0,-0.32339424421170065,-0.5816809139486437,-1.0147567306928669,-0.6492775450660071,-1.0990594273873247,0.03408346825922606,-0.7699732310586415,2.0,-1.2764198214673854,0.328353016905403,0.8335289616089246,-1.9937356425714554,0.8600729110589675,6.0,-0.9149942086288676,0.0,0.4190190093660452,1.0,-1.067778019038024,1
2.0,-0.15130351477838774,0.5387559924463692,-0.9206735930793662,0.169360824036078,-0.8040490912084851,-0.11122606134870032,-0.9039076414647897,2.0,1.3649186181586377,0.8651906627037814,0.609138120907177,-1.092312764672579,-0.36341046187902754,2.0,-0.37224019527269475,2.0,0.39331783939437187,2.0,-0.14164990734115426,0
0.0,-0.5667848361052008,0.7081086766885905,0.9567023167945841,-0.7859894605079495,-1.326605898607689,-1.8362053731032966,0.5079913269125437,3.0,-2.433997164778475,0.1366363877201564,2.4929995174327906,-0.006070911539893324,0.6135234601246485,4.0,0.2363996642160498,0.0,-0.29027454418865134,0.0,0.5125153254037857,0
3.0,1.4298021386024355,-0.17495975669540864,-0.7557451594928447,0.5365098435704035,-1.0167820171091388,0.028181157369128247,-0.009118996644203544,3.0,0.3001050646464144,0.2976199136599263,0.8177662992002871,1.3902075490173134,0.30280534701758566,1.0,-1.4787401273104699,0.0,-0.30522470435466764,4.0,-1.0853096170449312,0
3.0,0.765220889782259,-0.07049877805909122,0.4865016438262019,0.06447441481012024,-2.154148508435791,-0.9393353938187543,-0.14408755572161547,3.0,-0.4964882242990015,1.3995120186048833,1.2187618516973167,-0.213442870930208,0.8450681959071813,4.0,-0.1236946787004736,2.0,-0.30246968648812833,4.0,0.5898963501379275,0
3.0,0.23464825767293981,0.43693816974634986,1.1906462747863413,0.9495541354413237,-1.5615076265456636,-2.553921134901955,0.9343199112392737,1.0,-0.461136006144128,-0.8840989049903851,-1.8019804375800197,0.541462728204788,0.048286689577471176,4.0,-3.2317178232483537,0.0,0.3918040054025465,4.0,-0.016526470484217487,1
0.0,-0.34689894309552904,0.11958036841415326,-0.9730689408815555,1.1965715016644913,-1.0911641535645065,-0.02730453950993186,-0.933267959073196,2.0,-0.09923582298363465,-0.2819219466504557,1.7117084801423437,-1.3719011429313563,-1.3139650477648757,1.0,-0.8807447233773402,1.0,1.0399046873960764,1.0,1.9901501267743729,0
3.0,-0.6873109111600169,2.1573082132655035,-0.6057149230033384,0.742095372009307,0.03863942271965093,1.301741289398798,1.5615111967268527,1.0,-0.839666649550231,-0.4420241601191644,-0.6777153697521061,2.013387247526623,0.8757341996081581,2.0,0.34361512845290565,2.0,-0.9716140385106515,1.0,-0.7809940533355831,1
3.0,1.1615774001778683,1.185704154662997,0.7189533106650667,0.9960476858058164,-1.0478180331621094,-1.4218106667418438,1.5013336519554867,0.0,0.17144355887664137,0.7997432042434341,0.5562300094006599,0.45588777208160763,3.239257409469429,3.0,1.869781540292266,1.0,0.26859227886325737,0.0,0.6708619428661042,1
0.0,1.2690570481793213,-0.3649527295428853,-0.8392096673390064,-1.0448091940210336,-2.536547381799647,2.056207129940322,-1.1032083657216831,3.0,-0.16290346634014122,-0.4928166026572939,0.8157372125392965,0.8604734883597454,-0.024316194977941352,6.0,-0.03998739685468,2.0,1.6073455760199926,1.0,0.7934622253734228,0
2.0,0.5916383374694864,0.18102155870370695,-1.2968319479558466,0.3996879517526416,-0.9318804019397717,-0.5286166817497568,0.5863640187550933,4.0,0.23349056404022395,0.41226054659746453,1.702214944635238,0.24075317948856825,2.8619956000159514,1.0,-2.1211544578869064,0.0,0.38115838488277776,4.0,1.1121146280418066,0
2.0,-0.3908363579644686,-0.2090232572860252,-0.8505204542092998,-0.5805234498047227,0.13961175763072747,1.6699045043514062,0.3946715298229811,0.0,1.441770814662571,0.34703593749440986,-0.6097829043193822,-0.1340171666729177,0.16855722019908687,0.0,0.47892134229022015,1.0,0.41953244390702776,0.0,-0.4365061005028479,1
2.0,-1.5850179457394442,1.7269638512334051,-0.39963618561460235,0.22468472575188592,0.6758845961372375,-1.4183657329330317,-1.7608088119807759,2.0,1.0583293039923192,-0.8014687969417146,2.5581992856682523,-0.5642475986573886,0.8395448029696121,2.0,1.3444039465134638,2.0,1.2083662305931424,0.0,0.9695228142367368,0
2.0,-0.48740995353939165,-0.8181988834223072,-0.0033744574109520514,-0.17018462252492844,-0.1409961159125327,0.6963874474567154,0.9553052085705108,2.0,1.2698133096669875,-1.32615883554953,-0.19365945927971812,-0.7168223206028049,-2.050887860676705,1.0,0.15465539325980576,1.0,0.6308116845547775,4.0,2.5664852308285035,0
1.0,1.4399604799959982,-0.22648409884983187,-0.9594392367234795,-0.3722067760710529,1.4022332855300932,1.8845863059346086,1.5432435282721888,1.0,-0.575966579391408,0.017547675469923016,-1.7684393655628516,0.32316771418478146,0.752919136472082,1.0,-1.1436884890955157,2.0,-0.5327008396619114,3.0,-2.9132690341204577,1
3.0,0.9882063922996212,1.66125921454787,-0.45709625658627184,-0.6022120603617805,1.2581127845983842,-0.9983854391882915,0.30179189981946597,3.0,1.1866781353111036,0.3400839021112614,-0.20367375017696587,-0.877982586756561,-0.8467623705743299,5.0,0.6084724129873549,2.0,-0.8031789506803448,4.0,-0.40282961750485946,0
2.0,-0.9854048826721638,-2.4242402602729416,0.8840453963610497,0.7368438970924334,-0.127270562996689,0.06699071722487192,0.5159392177040995,3.0,-0.6653514097554923,1.321346599117973,-1.2542894231692494,0.2935579321666293,-1.2269821029395407,6.0,-0.12052217785563003,1.0,1.1647393544571714,0.0,-0.5289436206676308,0
2.0,0.44563892673638494,-1.015821818978397,0.06167984984797165,0.42881650033057295,-0.06711140168046248,0.1764415552772252,-0.3670278390833223,0.0,0.5630219341929799,-1.4436465468675563,-2.9213504834946074,0.4365598041576678,0.9162835162369604,1.0,-1.5221429184751303,1.0,2.0574954697116987,3.0,-1.758351931961406,1
2.0,2.0806747012997886,-0.6459641791245353,-0.7991920066502536,-0.4827435221820324,-1.1179305134753221,0.12267031599479553,1.6246784584695606,0.0,-0.12307464545230559,-0.30140501255574415,-1.563190808696657,0.883109777147159,0.4847750900222658,3.0,4.224756658116893,1.0,-0.7517910500951843,4.0,0.7113939751201179,1
2.0,-1.847843714756369,0.9192289345752035,-0.668144085538994,1.8732977762175456,0.760514888464531,-0.4473218956587511,1.2810163617351127,0.0,0.7771412692800009,0.2740086554103859,-0.8463566549908735,-0.6435498323174619,1.02412999323911,4.0,-0.8323691549419343,1.0,0.42359906559346105,4.0,-1.5220933045274994,1
2.0,1.9093195574174882,-0.0796413912457152,0.4523717962497342,-1.0623935281468797,-0.0629028382259062,-0.18714426500454878,0.985729995679863,4.0,2.4187179629922864,0.7905964989732359,0.32579631658216646,0.19438430157733602,-0.15075980060133212,4.0,-0.7359779036535885,2.0,1.3175975356079597,3.0,1.415958768569473,0
1.0,0.5763715264489311,-2.1218548990085946,-0.6078219870944325,1.2969945465611092,0.5136049970793468,-0.9993022322949108,-0.5047749212282174,4.0,0.12519837379595633,-0.28050657308940985,-0.36682441181468783,-0.3917581490438219,-1.5320341458592135,5.0,-1.2182460194335425,1.0,1.5213160519224513,3.0,-0.3565647328440391,0
1.0,-0.6667282571216283,-0.9037018607301281,0.324359281721603,-1.1790397911598025,1.4149305896894713,-0.4646172972983931,0.2011596558728393,2.0,-1.0329235255644182,0.8131874891765616,-0.47490365662252443,0.8712972974572442,-1.4427796655400866,1.0,1.228046580862706,1.0,-0.6777449705248515,2.0,0.8136393841577503,0
